Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"A Change and Constancy Management Approach for Managing the Unintended Negative Consequences of Organizational and IT Change","Information Systems","","","","10.1007/978-3-030-63396-7_46","Grant Royd Howard","2020","http://link.springer.com/chapter/10.1007/978-3-030-63396-7_46","Chapter"
"Using a Virtual Hospital for Piloting Patient Flow Decongestion Interventions","Advanced Data Mining and Applications","","","","10.1007/978-3-030-35231-8_44","Shaowen Qin","2019","http://link.springer.com/chapter/10.1007/978-3-030-35231-8_44","Chapter"
"A New Method for Manufacturing Process Autonomous Planning in Intelligent Manufacturing System","Advanced Information Systems Engineering Workshops","","","","10.1007/978-3-030-20948-3_5","Shuangyu WeiYuewei BaiXiaogang WangLiu KaiLai XuPaul de VriezeJohn Paul Kasse","2019","http://link.springer.com/chapter/10.1007/978-3-030-20948-3_5","Chapter"
"Mood Board Tool - An Innovation Method in Vehicle HMI Design","Distributed, Ambient and Pervasive Interactions","","","","10.1007/978-3-030-50344-4_11","Qingshu ZengMingyue Hu","2020","http://link.springer.com/chapter/10.1007/978-3-030-50344-4_11","Chapter"
"Digital Development: Elements of a Critical ICT4D Theory and Praxis","Information and Communication Technologies for Development. Strengthening Southern-Driven Cooperation as a Catalyst for ICT4D","","","","10.1007/978-3-030-19115-3_3","Anna BonHans Akkermans","2019","http://link.springer.com/chapter/10.1007/978-3-030-19115-3_3","Chapter"
"Cognitive Maintenance and Polymorphic Production as the Leading Industry 4.0 Paradigms","Mechatronics 2017 - Ideas for Industrial Applications","","","","10.1007/978-3-030-15857-6_11","Marek DrewniakMarek Gabryś","2019","http://link.springer.com/chapter/10.1007/978-3-030-15857-6_11","Chapter"
"An Interactive Model of Creative Design Behavior with 3D Optical Technology","Design, User Experience, and Usability: Design Thinking and Methods","","","","10.1007/978-3-319-40409-7_5","Hao JiangXiao-li LiuXiang PengMing-xi Tang","2016","http://link.springer.com/chapter/10.1007/978-3-319-40409-7_5","Chapter"
"Lab-Forming Fields and Field-Forming Labs","Serviceology for Services","","","","10.1007/978-3-319-61240-9_14","Takeshi KurataRyosuke IchikariChing-Tzun ChangMasakatsu KourogiMasaki OnishiTakashi Okuma","2017","http://link.springer.com/chapter/10.1007/978-3-319-61240-9_14","Chapter"
"Arny: A Study of a Co-creative Interaction Model Focused on Emotion Feedback","HCI International 2020 - Late Breaking Papers: Multimodality and Intelligence","","","","10.1007/978-3-030-60117-1_28","Sarah AbdellahiMary Lou MaherSafat SiddiquiJeba RezwanaAli Almadan","2020","http://link.springer.com/chapter/10.1007/978-3-030-60117-1_28","Chapter"
"Online Knowledge-Based System for CAD Modeling and Manufacturing: An Approach","Intelligent Systems, Technologies and Applications","","","","10.1007/978-981-13-6095-4_19","Jayakiran Reddy EsanakulaJ. Venkatesu NaikD. RajendraV. Pandu Rangadu","2020","http://link.springer.com/chapter/10.1007/978-981-13-6095-4_19","Chapter"
"A Product/Process Model Approach to Formalize Collaborative User Experience Design","Design, User Experience, and Usability. Interaction Design","","","","10.1007/978-3-030-49713-2_11","Daniel KerpenJan ConradDieter Wallach","2020","http://link.springer.com/chapter/10.1007/978-3-030-49713-2_11","Chapter"
"Demonstrating Wellbeing and Healthcare HCI Through Multidisciplinary Innovation and Experiential Prototyping","Advances in Human Factors and Ergonomics in Healthcare and Medical Devices","","","","10.1007/978-3-030-50838-8_10","Wei LiuXin ZhaoWenjie PanDan QinMenghua Tan","2020","http://link.springer.com/chapter/10.1007/978-3-030-50838-8_10","Chapter"
"Virtual Reality Technology Applied in the Building Design Process: Considerations on Human Factors and Cognitive Processes","Advances in Ergonomics in Design","","","","10.1007/978-3-319-41983-1_1","Daniel PaesJavier Irizarry","2016","http://link.springer.com/chapter/10.1007/978-3-319-41983-1_1","Chapter"
"Jizo: A Gamified Digital App for Senior Cyclo-Tourism in the miOne Community","Videogame Sciences and Arts","","","","10.1007/978-3-030-37983-4_15","Cláudia Pedro OrtetLiliana Vale CostaAna Isabel Veloso","2019","http://link.springer.com/chapter/10.1007/978-3-030-37983-4_15","Chapter"
"The Research and Co-creation Model for Urban Interaction Design and Practices","Cross-Cultural Design. Applications in Cultural Heritage, Creativity and Social Development","","","","10.1007/978-3-319-92252-2_35","Yuyao ZhouNan Jiang","2018","http://link.springer.com/chapter/10.1007/978-3-319-92252-2_35","Chapter"
"Let’s Get in Touch Again: Tangible AI and Tangible XR for a More Tangible, Balanced Human Systems Integration","Intelligent Human Systems Integration 2020","","","","10.1007/978-3-030-39512-4_153","Frank FlemischKonrad BieleckiDaniel López HernándezRonald MeyerRalph BaierNicolas Daniel HerzbergerJoscha Wasser","2020","http://link.springer.com/chapter/10.1007/978-3-030-39512-4_153","Chapter"
"Expectations and Sensemaking: Older People and Care Robots","Human Aspects of IT for the Aged Population. Technology and Society","","","","10.1007/978-3-030-50232-4_14","Susanne Frennert","2020","http://link.springer.com/chapter/10.1007/978-3-030-50232-4_14","Chapter"
"Extending System Design Tools to Facilitate Systemic Innovation in Prospective Ergonomics","Proceedings of the 20th Congress of the International Ergonomics Association (IEA 2018)","","","","10.1007/978-3-319-96071-5_71","André Liem","2019","http://link.springer.com/chapter/10.1007/978-3-319-96071-5_71","Chapter"
"Prototyping and Interface Design of an Automated Screening Test to Evaluate the Linguistic Processing Abilities of School Children","Design, User Experience, and Usability: Novel User Experiences","","","","10.1007/978-3-319-40355-7_20","José Guilherme Santa RosaTito Henrique BorgesJoão Bosco SantosMário Sergio FilgueriaThiago OliveiraLeonor Scliar-CabralMauricio MartinsAntonio Pereira JuniorBeatriz Stransky","2016","http://link.springer.com/chapter/10.1007/978-3-319-40355-7_20","Chapter"
"Social Design, Innovation and Ergonomics: Reflections on Education, Transdisciplinarity and New Blurred Models for Sustainable Social Change","Advances in Social and Occupational Ergonomics","","","","10.1007/978-3-030-20145-6_4","Ana Margarida FerreiraNicos SoulelesStefania Savva","2020","http://link.springer.com/chapter/10.1007/978-3-030-20145-6_4","Chapter"
"A Simulation Game to Acquire Skills on Industry 4.0","HCI International 2020 – Late Breaking Papers: Cognition, Learning and Games","","","","10.1007/978-3-030-60128-7_53","Veronica RossanoRosa LanzilottiTeresa Roselli","2020","http://link.springer.com/chapter/10.1007/978-3-030-60128-7_53","Chapter"
"The Role of Education for the Social Uptake of Robotics: The Case of the eCraft2Learn Project","Inclusive Robotics for a Better Society","","","","10.1007/978-3-030-24074-5_30","Dimitris AlimisisDimitrios LoukatosEmmanouil ZouliasRene Alimisi","2020","http://link.springer.com/chapter/10.1007/978-3-030-24074-5_30","Chapter"
"Integration of Agile Methodology and PMBOK Standards for Educational Activities at Higher School","Smart Education and e-Learning 2020","","","","10.1007/978-981-15-5584-8_29","Anna A. SherstobitovaLyudmila V. GlukhovaElena V. KhozovaRaisa K. Krayneva","2020","http://link.springer.com/chapter/10.1007/978-981-15-5584-8_29","Chapter"
"Stakeholder Impact on the Success and Risk of Failure of ICT Projects in Poland","Intelligent Information and Database Systems","","","","10.1007/978-3-030-14799-0_46","Kazimierz FrączkowskiBarbara Gładysz","2019","http://link.springer.com/chapter/10.1007/978-3-030-14799-0_46","Chapter"
"Barriers to Construction Procurement Change in Higher Education Institutions","The Construction Industry in the Fourth Industrial Revolution","","","","10.1007/978-3-030-26528-1_34","Xebiso KamudyariwaDavid Root","2020","http://link.springer.com/chapter/10.1007/978-3-030-26528-1_34","Chapter"
"An Improved Artificial Potential Field Method for Path Planning of Mobile Robot with Subgoal Adaptive Selection","Intelligent Robotics and Applications","","","","10.1007/978-3-030-27526-6_19","Zenan LinMing YueXiangmin WuHaoyu Tian","2019","http://link.springer.com/chapter/10.1007/978-3-030-27526-6_19","Chapter"
"An Integrated Research Infrastructure for Validating Cyber-Physical Energy Systems","Industrial Applications of Holonic and Multi-Agent Systems","","","","10.1007/978-3-319-64635-0_12","T. I. StrasserC. MoyoR. BründlingerS. LehnhoffM. BlankP. PalenskyA. A. van der MeerK. HeussenO. GehrkeJ. E. RodriguezJ. MerinoC. SandroniM. VergaM. CalinA. KhavariM. Sosnina","2017","http://link.springer.com/chapter/10.1007/978-3-319-64635-0_12","Chapter"
"Upgrading the Megacity Piloting a Co-design and Decision Support Environment for Urban Development in India","Intelligent Decision Technologies","","","","10.1007/978-981-15-5925-9_47","Jörg Rainer NoennigDavid HickKonstantin DollTorsten HolmerSebastian WiesenhütterChiranjay ShahPalak MahanotChhavi Arya","2020","http://link.springer.com/chapter/10.1007/978-981-15-5925-9_47","Chapter"
"Technology Enabled Pathways for a Waste Free Village","ICDSMLA 2019","","","","10.1007/978-981-15-1420-3_139","P. Sharath KumarN. PranayG. Ilam BharathiY. SuchitR. SaravananKrishna NandananRenjith Mohan","2020","http://link.springer.com/chapter/10.1007/978-981-15-1420-3_139","Chapter"
"Architectural Approach to Ontological Maintenance of Solving the Project Tasks in Conceptual Designing a Software Intensive System","Creativity in Intelligent Technologies and Data Science","","","","10.1007/978-3-030-29750-3_2","P. SosninA. KulikovaS. Shumilov","2019","http://link.springer.com/chapter/10.1007/978-3-030-29750-3_2","Chapter"
"Get One or Create One: the Impact of Graded Involvement in a Selection Procedure for a Virtual Agent on Satisfaction and Suitability Ratings","Intelligent Virtual Agents","","","","10.1007/978-3-319-67401-8_13","Charlotte DiehlBirte SchiffhauerFriederike EysselJascha AchenbachSören KlettMario BotschStefan Kopp","2017","http://link.springer.com/chapter/10.1007/978-3-319-67401-8_13","Chapter"
"From Paper-Based Operational Procedures to Onboard Context-Sensitive Information System (OCSIS) for Commercial Aircrafts","Engineering Psychology and Cognitive Ergonomics","","","","10.1007/978-3-030-22507-0_25","Wei TanGuy A. Boy","2019","http://link.springer.com/chapter/10.1007/978-3-030-22507-0_25","Chapter"
"The DBR Methodology for the Study of Context in Learning","Modeling and Using Context","","","","10.1007/978-3-319-57837-8_44","Jacqueline Bourdeau","2017","http://link.springer.com/chapter/10.1007/978-3-319-57837-8_44","Chapter"
"A-PiMod: A New Approach to Solving Human Factors Problems with Automation","Engineering Psychology and Cognitive Ergonomics","","","","10.1007/978-3-319-40030-3_27","Joan CahillTiziana C CallariFlorian FortmannDenis JavauxAndreas Hasselberg","2016","http://link.springer.com/chapter/10.1007/978-3-319-40030-3_27","Chapter"
"An Assistance Tool to Design Interoperable Components for Co-simulation","Proceedings of the 8th International Conference on Sciences of Electronics, Technologies of Information and Telecommunications (SETIT’18), Vol.1","","","","10.1007/978-3-030-21005-2_47","Yassine MotieAlexandre NketsaPhilippe Truillet","2020","http://link.springer.com/chapter/10.1007/978-3-030-21005-2_47","Chapter"
"The Role of Events and Music Festivals in Urban Tourism: Case Study","Advances in Tourism, Technology and Smart Systems","","","","10.1007/978-981-15-2024-2_47","Dália LiberatoElga CostaPedro LiberatoJoaquim Ribeiro","2020","http://link.springer.com/chapter/10.1007/978-981-15-2024-2_47","Chapter"
"Agent-Based Modelling for Urban Planning Current Limitations and Future Trends","Agent Based Modelling of Urban Systems","","","","10.1007/978-3-319-51957-9_4","Pascal PerezArnaud BanosChris Pettit","2017","http://link.springer.com/chapter/10.1007/978-3-319-51957-9_4","Chapter"
"Toward Increasing the Use of Reclaimed and Recycled Building Materials: Making the Case for Investigating Stakeholder Expectations","Sustainability in Energy and Buildings 2018","","","","10.1007/978-3-030-04293-6_9","Zahra BaladorMorten GjerdeNigel IsaacsSara Shabahang","2019","http://link.springer.com/chapter/10.1007/978-3-030-04293-6_9","Chapter"
"Read It This Way: Scaffolding Comprehension for Unconventional Statistical Graphs","Diagrammatic Representation and Inference","","","","10.1007/978-3-319-91376-6_40","Amy Rae FoxJames Hollan","2018","http://link.springer.com/chapter/10.1007/978-3-319-91376-6_40","Chapter"
"A Meta-design Approach to Support Information Access and Manipulation in Virtual Research Environments","Advanced Visual Interfaces. Supporting Big Data Applications","","","","10.1007/978-3-319-50070-6_9","Carmelo ArditoMaria Francesca CostabileGiuseppe DesoldaMaristella MateraPaolo Buono","2016","http://link.springer.com/chapter/10.1007/978-3-319-50070-6_9","Chapter"
"From Words to Images Through Legal Visualization","AI Approaches to the Complexity of Legal Systems","","","","10.1007/978-3-030-00178-0_5","Arianna RossiMonica Palmirani","2018","http://link.springer.com/chapter/10.1007/978-3-030-00178-0_5","Chapter"
"Tools with Histories: Exploring NFC-Tagging to Support Hybrid Documentation Practices and Knowledge Discovery in Makerspaces","HCI International 2020 – Late Breaking Papers: Interaction, Knowledge and Social Media","","","","10.1007/978-3-030-60152-2_4","Daragh ByrneMarti Louw","2020","http://link.springer.com/chapter/10.1007/978-3-030-60152-2_4","Chapter"
"Policy Matters: Expert Recommendations for Learning Analytics Policy","Transforming Learning with Meaningful Technologies","","","","10.1007/978-3-030-29736-7_38","Maren ScheffelYi-Shan TsaiDragan GaševićHendrik Drachsler","2019","http://link.springer.com/chapter/10.1007/978-3-030-29736-7_38","Chapter"
"Teaching Project Management to Multicultural Students: A Case Study at Universities of León and Xiangtan","International Joint Conference SOCO’17-CISIS’17-ICEUTE’17 León, Spain, September 6–8, 2017, Proceeding","","","","10.1007/978-3-319-67180-2_72","Laura Fernández-RoblesManuel Castejón-LimasJavier Alfonso-CendónGabriel Medina","2018","http://link.springer.com/chapter/10.1007/978-3-319-67180-2_72","Chapter"
"When Inclusion Means Smart City: Urban Planning Against Poverty","Proceedings of the Future Technologies Conference (FTC) 2019","","","","10.1007/978-3-030-32520-6_23","Jean-Claude Bolay","2020","http://link.springer.com/chapter/10.1007/978-3-030-32520-6_23","Chapter"
