Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Developing Ontologies for Collaborative Engineering in Mechatronics","The Semantic Web: Research and Applications","","","","10.1007/978-3-540-72667-8_15","Violeta DamjanovićWernher BehrendtManuela PlößnigMerlin Holzapfel","2007","http://link.springer.com/chapter/10.1007/978-3-540-72667-8_15","Chapter"
"Integrating Competence Management into a Coupled Project-System Design Management","Advances in Production Management Systems. Competitive Manufacturing for Innovative Products and Services","","","","10.1007/978-3-642-40352-1_79","Arz WehbeChristophe MerloVéronique Pilnière","2013","http://link.springer.com/chapter/10.1007/978-3-642-40352-1_79","Chapter"
"Multidisciplinary AEC Education Utilising BIM / PLIM Tools and Processes","Product Lifecycle Management for Society","","","","10.1007/978-3-642-41501-2_65","Jennifer A. MacdonaldMarko Granroth","2013","http://link.springer.com/chapter/10.1007/978-3-642-41501-2_65","Chapter"
"Assessing the “Quality of Collaboration” in Technology-Mediated Design Situations with Several Dimensions","Human-Computer Interaction – INTERACT 2009","","","","10.1007/978-3-642-03658-3_20","Jean-Marie BurkhardtFrançoise DétienneAnne-Marie HébertLaurence Perron","2009","http://link.springer.com/chapter/10.1007/978-3-642-03658-3_20","Chapter"
"Experiential Collaborative Learning and Preferential Thinking","Technology Enhanced Learning. Quality of Teaching and Educational Reform","","","","10.1007/978-3-642-13166-0_33","Antonio P. VolpentestaSalvatore AmmiratoFrancesco Sofo","2010","http://link.springer.com/chapter/10.1007/978-3-642-13166-0_33","Chapter"
"Applying Augmented Reality to the Concept Development Stage of the Total Design Methodology","Virtual, Augmented and Mixed Reality. Applications of Virtual and Augmented Reality","","","","10.1007/978-3-319-07464-1_38","Gordon M. MairAndrew RobinsonJohn Storr","2014","http://link.springer.com/chapter/10.1007/978-3-319-07464-1_38","Chapter"
"A Framework for Evaluating Collaborative Product Representations in Product Lifecycle Workflows","Product Lifecycle Management. Towards Knowledge-Rich Enterprises","","","","10.1007/978-3-642-35758-9_38","Nathan HartmanPhil RoscheKevin Fischer","2012","http://link.springer.com/chapter/10.1007/978-3-642-35758-9_38","Chapter"
"A Fuzzy Quantitative Integrated Metric Model for CMMI Appraisal","Hybrid Artificial Intelligence Systems","","","","10.1007/978-3-642-02319-4_26","Ching-Hsue ChengJing-Rong ChangChen-Yi KuoShu-Ying Liao","2009","http://link.springer.com/chapter/10.1007/978-3-642-02319-4_26","Chapter"
"EvoSpace-Interactive: A Framework to Develop Distributed Collaborative-Interactive Evolutionary Algorithms for Artistic Design","Evolutionary and Biologically Inspired Music, Sound, Art and Design","","","","10.1007/978-3-642-36955-1_11","Mario García-ValdezLeonardo TrujilloFrancisco Fernández de VegaJuan Julián Merelo GuervósGustavo Olague","2013","http://link.springer.com/chapter/10.1007/978-3-642-36955-1_11","Chapter"
"Aesthetic Intelligence: The Role of Design in Ambient Intelligence","Ambient Intelligence","","","","10.1007/978-3-642-34898-3_41","Carsten RöckerKai KasugaiDaniela PleweTakashi KiriyamaArtur Lugmayr","2012","http://link.springer.com/chapter/10.1007/978-3-642-34898-3_41","Chapter"
"Optimization of Human Perception on Virtual Garments by Modeling the Relation between Fabric Properties and Sensory Descriptors Using Intelligent Techniques","Information Processing and Management of Uncertainty in Knowledge-Based Systems","","","","10.1007/978-3-319-08855-6_61","Xiaon ChenXianyi ZengLudovic KoehlXuyuan TaoJulie Boulenguez-Phippen","2014","http://link.springer.com/chapter/10.1007/978-3-319-08855-6_61","Chapter"
"Infrastructure Development in the Knowledge City","Intelligent Computing in Engineering and Architecture","","","","10.1007/11888598_19","Tamer E. El-Diraby","2006","http://link.springer.com/chapter/10.1007/11888598_19","Chapter"
"A View of Future Technologies and Challenges for the Automation of Localisation Processes: Visions and Scenarios","Convergence and Hybrid Information Technology","","","","10.1007/978-3-642-24106-2_48","Lamine AouadIan R. O’KeeffeJ. J. CollinsAsanka WasalaNaoto NishioAram MoreraLucia MoradoLorcan RyanRajat GuptaReinhard Schaler","2011","http://link.springer.com/chapter/10.1007/978-3-642-24106-2_48","Chapter"
"Nonspeech Sound Design for a Hierarchical Information System","Human Centered Design","","","","10.1007/978-3-642-21753-1_52","Rafa AbsarCatherine Guastavino","2011","http://link.springer.com/chapter/10.1007/978-3-642-21753-1_52","Chapter"
"Designing a Free Style, Indirect, and Interactive Storytelling Application for People with Aphasia","Human-Computer Interaction – INTERACT 2007","","","","10.1007/978-3-540-74796-3_21","Elke DaemenPavan DadlaniJia DuYing LiPinar Erik-PakerJean-Bernard MartensBoris de Ruyter","2007","http://link.springer.com/chapter/10.1007/978-3-540-74796-3_21","Chapter"
"A Systematic Review of Sustainability and Aspects of Human-Computer Interaction","Human-Computer Interaction. Applications and Services","","","","10.1007/978-3-319-07227-2_71","Vânia Paula de Almeida NerisKamila Rios da Hora RodriguesRenata Firmino Lima","2014","http://link.springer.com/chapter/10.1007/978-3-319-07227-2_71","Chapter"
"Participatory Human-Centered Design: User Involvement and Design Cross-Fertilization","Human Centered Design","","","","10.1007/978-3-642-02806-9_96","Guy A. BoyNadja Riedel","2009","http://link.springer.com/chapter/10.1007/978-3-642-02806-9_96","Chapter"
"Three User-Driven Innovation Methods for Co-creating Cloud Services","Human-Computer Interaction – INTERACT 2011","","","","10.1007/978-3-642-23768-3_6","Ting-Ray ChangEija Kaasinen","2011","http://link.springer.com/chapter/10.1007/978-3-642-23768-3_6","Chapter"
"Towards an Engaging Mobile Food Record for Teenagers","New Trends in Image Analysis and Processing -- ICIAP 2015 Workshops","","","","10.1007/978-3-319-23222-5_51","Maurizio CaonStefano CarrinoFederica PrinelliValentina CiociolaFulvio AdorniClaudio LafortunaSarah TabozziJosé SerranoLaura CondonOmar Abou KhaledElena Mugellini","2015","http://link.springer.com/chapter/10.1007/978-3-319-23222-5_51","Chapter"
"Prototyping TV and Tablet Facebook Interfaces for Older Adults","Human-Computer Interaction – INTERACT 2015","","","","10.1007/978-3-319-22701-6_9","José CoelhoFábio RitoNuno LuzCarlos Duarte","2015","http://link.springer.com/chapter/10.1007/978-3-319-22701-6_9","Chapter"
"Participatory Game Design for the INTERACCT Serious Game for Health","Serious Games","","","","10.1007/978-3-319-19126-3_2","Fares KayaliKonrad PetersJens KuczwaraAndrea ReithoferDaniel MartinekRebecca WölfleRuth Mateus-BerrZsuzsanna LehnerMarisa SilbernaglManuel SprungAnita LawitschkaHelmut Hlavacs","2015","http://link.springer.com/chapter/10.1007/978-3-319-19126-3_2","Chapter"
"Towards a Context Oriented Approach to Ethical Evaluation of Interactive Technologies","Human-Computer Interaction – INTERACT 2011","","","","10.1007/978-3-642-23768-3_99","Sandra Burri Gram-HansenHenrik SchärfeJens Vilhelm Dinesen","2011","http://link.springer.com/chapter/10.1007/978-3-642-23768-3_99","Chapter"
"People in Smart Buildings: Daily Practices in Automated Areas","Smart Cities, Green Technologies, and Intelligent Transport Systems","","","","10.1007/978-3-319-27753-0_6","A. Coulbaut-LazzariniG. Bailly","2015","http://link.springer.com/chapter/10.1007/978-3-319-27753-0_6","Chapter"
"Designing a Safer Interactive Healthcare System - The Impact of Authentic User Participation","Human-Computer Interaction – INTERACT 2009","","","","10.1007/978-3-642-03658-3_77","Kathryn L. WentPeter GregorIan W. Ricketts","2009","http://link.springer.com/chapter/10.1007/978-3-642-03658-3_77","Chapter"
"Aspects of Human-Centred Design in HCI with Older Adults: Experiences from the Field","Human-Centered Software Engineering","","","","10.1007/978-3-662-44811-3_14","Ana Correia de BarrosSílvia RêgoJoão Antunes","2014","http://link.springer.com/chapter/10.1007/978-3-662-44811-3_14","Chapter"
"Theoretical Framework of the iCampFolio – New Approach to Comparison and Selection of Systems and Tools for Learning Purposes","Creating New Learning Experiences on a Global Scale","","","","10.1007/978-3-540-75195-3_25","Terje VäljatagaKai PataMart LaanpereMauri Kaipainen","2007","http://link.springer.com/chapter/10.1007/978-3-540-75195-3_25","Chapter"
"eAssessment for 21st Century Learning and Skills","21st Century Learning for 21st Century Skills","","","","10.1007/978-3-642-33263-0_23","Christine RedeckerYves PunieAnusca Ferrari","2012","http://link.springer.com/chapter/10.1007/978-3-642-33263-0_23","Chapter"
"Empathic Robotic Tutors for Personalised Learning: A Multidisciplinary Approach","Social Robotics","","","","10.1007/978-3-319-25554-5_29","Aidan JonesDennis KüsterChristina Anne BasedowPatrıcia Alves-OliveiraSofia SerholtHelen HastieLee J. CorriganWolmet BarendregtArvid KappasAna PaivaGinevra Castellano","2015","http://link.springer.com/chapter/10.1007/978-3-319-25554-5_29","Chapter"
"A 21st Century Ethical Debate: Pursuing Perspectives on Ambient Intelligence","The Information Society: Emerging Landscapes","","","","10.1007/0-387-31168-8_18","Penny DuquenoyDiane Whitehouse","2006","http://link.springer.com/chapter/10.1007/0-387-31168-8_18","Chapter"
"The Co-Creation Machine: Managing Co-Creative Processes for the Crowd","Advancing Democracy, Government and Governance","","","","10.1007/978-3-642-32701-8_15","John DebenhamSimeon Simoff","2012","http://link.springer.com/chapter/10.1007/978-3-642-32701-8_15","Chapter"
"A Collaborative Agent Architecture with Human-Agent Communication Model","Cognitive Agents for Virtual Environments","","","","10.1007/978-3-642-36444-0_5","Nader HannaDeborah Richards","2013","http://link.springer.com/chapter/10.1007/978-3-642-36444-0_5","Chapter"
"Working with Users to Ensure Quality of Innovative Software Product despite Uncertainties","Intelligent Information and Database Systems","","","","10.1007/978-3-642-20039-7_34","Barbara Begier","2011","http://link.springer.com/chapter/10.1007/978-3-642-20039-7_34","Chapter"
"Misunderstandings in Global Virtual Engineering Teams: Definitions, Causes, and Guidelines for Knowledge Sharing and Interaction","Methods and Tools for Effective Knowledge Life-Cycle-Management","","","","10.1007/978-3-540-78431-9_8","Myriam LewkowiczFons WijnhovenAnca Draghici","2008","http://link.springer.com/chapter/10.1007/978-3-540-78431-9_8","Chapter"
"Visualization of Small World Networks Using Similarity Matrices","Big Data Analytics","","","","10.1007/978-3-319-03689-2_10","Saima ParveenJaya Sreevalsan-Nair","2013","http://link.springer.com/chapter/10.1007/978-3-319-03689-2_10","Chapter"
"Coordination, Cooperation and Conflict Resolution in Multi-Agent Systems","Innovations and Advanced Techniques in Computer and Information Sciences and Engineering","","","","10.1007/978-1-4020-6268-1_87","W. AlshabiS. RamaswamyM. ItmiH. Abdulrab","2007","http://link.springer.com/chapter/10.1007/978-1-4020-6268-1_87","Chapter"
"Cooperative Building of Multiple Points-of-View Topic Maps with Hypertopic","Scaling Topic Maps","","","","10.1007/978-3-540-70874-2_15","L’Hédi ZaherJean-Pierre CahierClaude Guittard","2008","http://link.springer.com/chapter/10.1007/978-3-540-70874-2_15","Chapter"
"A Cooperative Personal Agenda in a Collaborative Team Environment","Cooperative Design, Visualization, and Engineering","","","","10.1007/978-3-642-04265-2_28","Gabriela SoaresRosaldo RossettiNuno FloresAdemar AguiarHugo Ferreira","2009","http://link.springer.com/chapter/10.1007/978-3-642-04265-2_28","Chapter"
"Future Shape Modelling Scenarios","Future Vision and Trends on Shapes, Geometry and Algebra","","","","10.1007/978-1-4471-6461-6_1","Raffaele De AmicisGiuseppe ContiAndré Stork","2014","http://link.springer.com/chapter/10.1007/978-1-4471-6461-6_1","Chapter"
"HLA Based ASP Platform and Its Federation Integration for Collaborative VPD on INTERNET","Systems Modeling and Simulation","","","","10.1007/978-4-431-49022-7_4","Tianyuan XiaoLingxuan ZhangWenhui FanCe LiangYu Lin","2007","http://link.springer.com/chapter/10.1007/978-4-431-49022-7_4","Chapter"
"A Model of Creative Design Using Collaborative Interactive Genetic Algorithms","Design Computing and Cognition '08","","","","10.1007/978-1-4020-8728-8_21","Amit BanerjeeJuan C. QuirozSushil J. Louis","2008","http://link.springer.com/chapter/10.1007/978-1-4020-8728-8_21","Chapter"
"Development of Product Design Models Using Fuzzy Regression Based Genetic Programming","Computational Intelligence Techniques for New Product Design","","","","10.1007/978-3-642-27476-3_6","Kit Yan ChanC. K. KwongTharam S. Dillon","2012","http://link.springer.com/chapter/10.1007/978-3-642-27476-3_6","Chapter"
"New Trends of Visualization in Smart Production Control Systems","Holonic and Multi-Agent Systems for Manufacturing","","","","10.1007/978-3-642-23181-0_7","Pavel VrbaPetr KaderaVáclav JirkovskýMarek ObitkoVladimír Mařík","2011","http://link.springer.com/chapter/10.1007/978-3-642-23181-0_7","Chapter"
"Can Young People with Autism Spectrum Disorder Benefit From an Open Learner Model?","Artificial Intelligence in Education","","","","10.1007/978-3-319-19773-9_69","Beate GrawemeyerHilary JohnsonMark Brosnan","2015","http://link.springer.com/chapter/10.1007/978-3-319-19773-9_69","Chapter"
"Interactive Techniques","Research in Interactive Design","","","","10.1007/978-2-287-48370-7_5","","2006","http://link.springer.com/chapter/10.1007/978-2-287-48370-7_5","Chapter"
"A Multi-Agent Approach for Engineering Design Knowledge Modelling","Knowlege-Based and Intelligent Information and Engineering Systems","","","","10.1007/978-3-642-23863-5_61","Ricardo Mejía-GutiérrezAlejandro Cálad-ÁlvarezSantiago Ruiz-Arenas","2011","http://link.springer.com/chapter/10.1007/978-3-642-23863-5_61","Chapter"
"Interaction Mechanism for Language Learning for Elderly People through Mobile Devices","Highlights in Practical Applications of Agents and Multiagent Systems","","","","10.1007/978-3-642-19917-2_40","Antonia MacarroEmma VillafainaAna María PintoJavier Bajo","2011","http://link.springer.com/chapter/10.1007/978-3-642-19917-2_40","Chapter"
"Fair Partnerships – Working with NGOs","Human-Computer Interaction – INTERACT 2009","","","","10.1007/978-3-642-03655-2_77","Shikoh GitauGary Marsden","2009","http://link.springer.com/chapter/10.1007/978-3-642-03655-2_77","Chapter"
"The SenseMS: Enriching the SMS Experience for Teens by Non-verbal Means","Human-Computer Interaction - INTERACT 2005","","","","10.1007/11555261_80","Alia K. AminBram KerstenOlga A. KulykElly PelgrimJimmy WangPanos Markopoulos","2005","http://link.springer.com/chapter/10.1007/11555261_80","Chapter"
"Divided by a common acronym: On the fragmentation of CSCW","ECSCW 2009","","","","10.1007/978-1-84882-854-4_14","Kjeld Schmidt","2009","http://link.springer.com/chapter/10.1007/978-1-84882-854-4_14","Chapter"
"A Useful Visualization Technique: A Literature Review for Augmented Reality and its Application, limitation & future direction","Visual Information Communication","","","","10.1007/978-1-4419-0312-9_21","Donggang YuJesse Sheng JinSuhuai LuoWei LaiQingming Huang","2010","http://link.springer.com/chapter/10.1007/978-1-4419-0312-9_21","Chapter"
