Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"A novel approach to task assignment in a cooperative multi-agent design system","Applied Intelligence","","43","1","10.1007/s10489-014-0640-z","Hong LiuPeng ZhangBin HuPhilip Moore","2015","http://link.springer.com/article/10.1007/s10489-014-0640-z","Article"
"Jahrestagung der Österreichischen Gesellschaft für Rheumatologie & Rehabilitation 29. November. – 1. Dezember 2018, Tech Gate Wien","Journal für Mineralstoffwechsel & Muskuloskelettale Erkrankungen","","25","4","10.1007/s41970-018-0050-5","","2018","http://link.springer.com/article/10.1007/s41970-018-0050-5","Article"
"Oral communications","JNHA - The Journal of Nutrition, Health and Aging","","13","1","10.1007/s12603-009-0093-y","","2009","http://link.springer.com/article/10.1007/s12603-009-0093-y","Article"
"“When words become unclear”: unmasking ICT through visual methodologies in participatory ICT4D","AI & SOCIETY","","34","3","10.1007/s00146-017-0762-z","Caitlin M. BentleyDavid NemerSara Vannini","2019","http://link.springer.com/article/10.1007/s00146-017-0762-z","Article"
"Strengthening capacities among digital health leaders for the development and implementation of national digital health programs in Nigeria","BMC Proceedings","","14","10","10.1186/s12919-020-00193-1","Sunny IbenemeNkiruka UkorMoses OngomTimothy DasaDerrick MuneeneJoseph Okeibunor","2020","http://link.springer.com/article/10.1186/s12919-020-00193-1","Article"
"Making worlds: epistemological, ontological and political dimensions of technoscience","Poiesis & Praxis","","7","1 - 2","10.1007/s10202-010-0076-4","Jutta Weber","2010","http://link.springer.com/article/10.1007/s10202-010-0076-4","Article"
"From human-centred to human-context centred approach: looking back over ‘the hills’, what has been gained and lost?","AI & SOCIETY","","21","4","10.1007/s00146-007-0088-3","Lauge Baungaard Rasmussen","2007","http://link.springer.com/article/10.1007/s00146-007-0088-3","Article"
"A Heuristic Model for Establishing Trade-Offs in Corporate Sustainability Performance Measurement Systems","Journal of Business Ethics","","144","2","10.1007/s10551-015-2806-y","Jonathan PryshlakivskyCory Searcy","2017","http://link.springer.com/article/10.1007/s10551-015-2806-y","Article"
"The UK Climate Change Risk Assessment 2012: Assessing the Impacts on Water Resources to Inform Policy Makers","Water Resources Management","","27","4","10.1007/s11269-012-0205-z","Steven D. WadeJemima RanceNick Reynard","2013","http://link.springer.com/article/10.1007/s11269-012-0205-z","Article"
"SCIENTIFIC ABSTRACTS","Journal of General Internal Medicine","","25","3","10.1007/s11606-010-1338-5","","2010","http://link.springer.com/article/10.1007/s11606-010-1338-5","Article"
"The successful uptake and sustainability of rapid infectious disease and antimicrobial resistance point-of-care testing requires a complex ‘mix-and-match’ implementation package","European Journal of Clinical Microbiology & Infectious Diseases","","38","6","10.1007/s10096-019-03492-4","John P. HaysKonstantinos MitsakakisSaturnino LuzAlex van BelkumKarsten BeckerAnn van den BruelStephan HarbarthJohn H. RexGunnar Skov SimonsenGuido WernerValentina Di GregoriGerd LüdkeTjeerd van StaaJacob Moran-GiladTill T. Bachmann","2019","http://link.springer.com/article/10.1007/s10096-019-03492-4","Article"
"Undisciplined disciples: everything you always wanted to know about ethnomethodology but were afraid to ask Yoda","Personal and Ubiquitous Computing","","21","3","10.1007/s00779-017-0999-z","Alan F. BlackwellMark BlytheJofish Kaye","2017","http://link.springer.com/article/10.1007/s00779-017-0999-z","Article"
"Development of a customizable web-based process analysis system for continuous process management","Journal of Mechanical Science and Technology","","31","7","10.1007/s12206-017-0637-8","Young Whun ChangSoo-Hong LeeHye Min Cha","2017","http://link.springer.com/article/10.1007/s12206-017-0637-8","Article"
"An automatic mark-up approach for structured document retrieval in engineering design","The International Journal of Advanced Manufacturing Technology","","38","3 - 4","10.1007/s00170-007-1342-z","S. LiuC. A. McMahonM. J. DarlingtonS. J. CulleyP. J. Wild","2008","http://link.springer.com/article/10.1007/s00170-007-1342-z","Article"
"Research in Journal Of Organization Design, 2012–2018","Journal of Organization Design","","7","1","10.1186/s41469-018-0033-6","Charles C. Snow","2018","http://link.springer.com/article/10.1186/s41469-018-0033-6","Article"
"Comparative Effectiveness Research in Pediatric Respiratory Disease: Promise and Pitfalls","Pediatric Drugs","","20","1","10.1007/s40272-017-0256-y","Kathleen J. RamosRanjani SomayajiDavid P. NicholsChristopher H. Goss","2018","http://link.springer.com/article/10.1007/s40272-017-0256-y","Article"
"Person-centered accessible technologies and computing solutions through interdisciplinary and integrated perspectives from disability research","Universal Access in the Information Society","","14","3","10.1007/s10209-014-0369-9","Sethuraman PanchanathanTroy McDaniel","2015","http://link.springer.com/article/10.1007/s10209-014-0369-9","Article"
"Meeting abstracts from the 5th International Clinical Trials Methodology Conference (ICTMC 2019)","Trials","","20","1","10.1186/s13063-019-3688-6","","2019","http://link.springer.com/article/10.1186/s13063-019-3688-6","Article"
"Early failure prediction in feature request management systems: an extended study","Requirements Engineering","","17","2","10.1007/s00766-012-0150-7","Camilo FitzgeraldEmmanuel LetierAnthony Finkelstein","2012","http://link.springer.com/article/10.1007/s00766-012-0150-7","Article"
"C-K design theory: an advanced formulation","Research in Engineering Design","","19","4","10.1007/s00163-008-0043-4","Armand HatchuelBenoit Weil","2009","http://link.springer.com/article/10.1007/s00163-008-0043-4","Article"
"A knowledge encapsulation approach to ontology modularization","Knowledge and Information Systems","","26","2","10.1007/s10115-009-0279-y","Faezeh EnsanWeichang Du","2011","http://link.springer.com/article/10.1007/s10115-009-0279-y","Article"
"Collaboration based on product lifecycles interoperability for extended enterprise","International Journal on Interactive Design and Manufacturing (IJIDeM)","","4","3","10.1007/s12008-010-0099-z","Farouk BelkadiNadège TroussierBenoit EynardEric Bonjour","2010","http://link.springer.com/article/10.1007/s12008-010-0099-z","Article"
"World Congress Integrative Medicine & Health 2017: part two","BMC Complementary and Alternative Medicine","","17","1","10.1186/s12906-017-1783-3","Carolyn EeSharmala ThuraisingamMarie PirottaSimon FrenchCharlie XueHelena TeedeAgnete E. KristoffersenFuschia SiroisTrine StubJennifer EnglerStefanie JoosCorina GüthlinJennifer FelendaChristiane BeckmannFlorian StintzingRoni Evans","2017","http://link.springer.com/article/10.1186/s12906-017-1783-3","Article"
"Critical analysis of vendor lock-in and its impact on cloud computing migration: a business perspective","Journal of Cloud Computing","","5","1","10.1186/s13677-016-0054-z","Justice Opara-MartinsReza SahandiFeng Tian","2016","http://link.springer.com/article/10.1186/s13677-016-0054-z","Article"
"Automatic patent document summarization for collaborative knowledge systems and services","Journal of Systems Science and Systems Engineering","","18","1","10.1007/s11518-009-5100-7","Amy J.C. TrappeyCharles V. TrappeyChun-Yi Wu","2009","http://link.springer.com/article/10.1007/s11518-009-5100-7","Article"
"Interval propagation and search on directed acyclic graphs for numerical constraint solving","Journal of Global Optimization","","45","4","10.1007/s10898-008-9386-7","Xuan-Ha VuHermann SchichlDjamila Sam-Haroud","2009","http://link.springer.com/article/10.1007/s10898-008-9386-7","Article"
"Proceedings from the 9th annual conference on the science of dissemination and implementation","Implementation Science","","12","1","10.1186/s13012-017-0575-y","David ChambersLisa SimpsonGila NetaUlrica von Thiele SchwarzAntoinette Percy-LaurryGregory A. AaronsGila NetaRoss BrownsonAmanda VogelShannon Wiltsey StirmanKenneth SherrRachel SturkeWynne E. NortonAllyson VarleyDavid ChambersCynthia Vinson","2017","http://link.springer.com/article/10.1186/s13012-017-0575-y","Article"
"The quality of guidelines in pediatric surgery: can we all AGREE?","Pediatric Surgery International","","31","1","10.1007/s00383-014-3623-6","Anna C. ShawyerMichael H. LivingstonVeena ManjaMelissa C. Brouwers","2015","http://link.springer.com/article/10.1007/s00383-014-3623-6","Article"
"Interpreting Decision Support from Multiple Classifiers for Predicting Length of Stay in Patients with Colorectal Carcinoma","Neural Processing Letters","","46","3","10.1007/s11063-017-9585-7","Ruxandra StoeanCatalin StoeanAdrian SanditaDaniela CiobanuCristian Mesina","2017","http://link.springer.com/article/10.1007/s11063-017-9585-7","Article"
"Diagnosis and treatment of hyponatremia: a systematic review of clinical practice guidelines and consensus statements","BMC Medicine","","12","1","10.1186/s12916-014-0231-1","Evi V NaglerJill VanmassenhoveSabine N van der VeerIonut NistorWim Van BiesenAngela C WebsterRaymond Vanholder","2014","http://link.springer.com/article/10.1186/s12916-014-0231-1","Article"
"Absence of evidence for the conservation outcomes of systematic conservation planning around the globe: a systematic map","Environmental Evidence","","7","1","10.1186/s13750-018-0134-2","Emma J. McIntoshSarah ChapmanStephen G. KearneyBrooke WilliamsGlenn AlthorJessica P. R. ThornRobert L. PresseyMadeleine C. McKinnonRichard Grenyer","2018","http://link.springer.com/article/10.1186/s13750-018-0134-2","Article"
"Leaders’ perspectives on learning health systems: a qualitative study","BMC Health Services Research","","20","1","10.1186/s12913-020-05924-w","Joanne EnticottSandra BraafAlison JohnsonAngela JonesHelena J. Teede","2020","http://link.springer.com/article/10.1186/s12913-020-05924-w","Article"
"The Ethics of Biosurveillance","Journal of Agricultural and Environmental Ethics","","32","5 - 6","10.1007/s10806-019-09775-2","S. K. DevittP. W. J. BaxterG. Hamilton","2019","http://link.springer.com/article/10.1007/s10806-019-09775-2","Article"
"Spatially explicit analysis of field inventories for national forest carbon monitoring","Carbon Balance and Management","","11","1","10.1186/s13021-016-0050-0","David C. MarvinGregory P. Asner","2016","http://link.springer.com/article/10.1186/s13021-016-0050-0","Article"
"Online tools supporting the conduct and reporting of systematic reviews and systematic maps: a case study on CADIMA and review of existing tools","Environmental Evidence","","7","1","10.1186/s13750-018-0115-5","Christian KohlEmma J. McIntoshStefan UngerNeal R. HaddawaySteffen KeckeJoachim SchiemannRalf Wilhelm","2018","http://link.springer.com/article/10.1186/s13750-018-0115-5","Article"
"Analysis of critical processes in the implementation of lean manufacturing projects using project management guidelines","The International Journal of Advanced Manufacturing Technology","","84","9 - 12","10.1007/s00170-015-7865-9","Rosley AnholonAlex Toshio Sano","2016","http://link.springer.com/article/10.1007/s00170-015-7865-9","Article"
"Who’s Who","Development","","62","1 - 4","10.1057/s41301-019-00229-w","","2019","http://link.springer.com/article/10.1057/s41301-019-00229-w","Article"
"Istituti di Health Technology Assessment e portatori di interesse","Giornale Italiano di Health Technology Assessment","","5","1","10.1007/BF03324824","Prof. Claudio JommiM. Cavazza","2012","http://link.springer.com/article/10.1007/BF03324824","Article"
"A new 3D-CAD system for set-based parametric design","The International Journal of Advanced Manufacturing Technology","","29","1 - 2","10.1007/s00170-004-2213-5","Y.-E. NahmH. Ishikawa","2006","http://link.springer.com/article/10.1007/s00170-004-2213-5","Article"
"Special Issue: Editorial","Virtual Reality","","10","2","10.1007/s10055-006-0046-2","Leonie SchäferSteffi Beckhaus","2006","http://link.springer.com/article/10.1007/s10055-006-0046-2","Article"
"A view-based approach to modeling product semantics in design chains","The International Journal of Advanced Manufacturing Technology","","32","9 - 10","10.1007/s00170-006-0419-4","Heekwon ChaeKwangsoo KimYounghwan ChoiCheol-Han KimJae Yeol Lee","2007","http://link.springer.com/article/10.1007/s00170-006-0419-4","Article"
"Process models in design and development","Research in Engineering Design","","29","2","10.1007/s00163-017-0262-7","David C. WynnP. John Clarkson","2018","http://link.springer.com/article/10.1007/s00163-017-0262-7","Article"
"SISMES VI NATIONAL CONGRESS","Sport Sciences for Health","","10","1","10.1007/s11332-014-0204-y","","2014","http://link.springer.com/article/10.1007/s11332-014-0204-y","Article"
