Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Proceedings of International Conference on Communication and Computational Technologies","Algorithms for Intelligent Systems","","","","10.1007/978-981-19-3951-8","Sandeep KumarSaroj HiranwalS. D. PurohitMukesh Prasad","2023","http://link.springer.com/book/10.1007/978-981-19-3951-8","Book"
"Advanced Information Systems Engineering","Lecture Notes in Computer Science","","","","10.1007/978-3-030-49435-3","Prof. Dr. Schahram DustdarDr. Eric YuCamille SalinesiDominique RieuVik Pant","2020","http://link.springer.com/book/10.1007/978-3-030-49435-3","Book"
"Postdigital Theologies","Postdigital Science and Education","","","","10.1007/978-3-031-09405-7","Maggi Savin-BadenJohn Reader","2022","http://link.springer.com/book/10.1007/978-3-031-09405-7","Book"
"Design and Deploy a Secure Azure Environment","","","","","10.1007/978-1-4842-9678-3","Puthiyavan Udayakumar","2023","http://link.springer.com/book/10.1007/978-1-4842-9678-3","Book"
"ECR 2021 Book of Abstracts","Insights into Imaging","","12","2","10.1186/s13244-021-01014-5","","2021","http://link.springer.com/article/10.1186/s13244-021-01014-5","Article"
"Trends and Advances in Information Systems and Technologies","Advances in Intelligent Systems and Computing","","","","10.1007/978-3-319-77703-0","Álvaro RochaHojjat AdeliLuís Paulo ReisSandra Costanzo","2018","http://link.springer.com/book/10.1007/978-3-319-77703-0","Book"
"Collaborative design of software applications: the role of users","Human-centric Computing and Information Sciences","","8","1","10.1186/s13673-018-0129-6","Silvia MirriMarco RoccettiPaola Salomoni","2018","http://link.springer.com/article/10.1186/s13673-018-0129-6","Article"
"Managing Future Challenges for Safety","SpringerBriefs in Applied Sciences and Technology","","","","10.1007/978-3-031-07805-7","Hervé LarocheCorinne BiederJesús Villena-López","2022","http://link.springer.com/book/10.1007/978-3-031-07805-7","Book"
"Stakeholder Entrepreneurship","","","","","10.1007/978-981-16-7091-6","Dr. Vanessa RattenVitor Braga","2022","http://link.springer.com/book/10.1007/978-981-16-7091-6","Book"
"Industry 4.0: The Power of Data","Lecture Notes in Management and Industrial Engineering","","","","10.1007/978-3-031-29382-5","Luis R. IzquierdoJosé Ignacio SantosJuan José LaviosVirginia Ahedo","2023","http://link.springer.com/book/10.1007/978-3-031-29382-5","Book"
"Artificial Intelligence and Ethics","Digital Health Entrepreneurship","","","","10.1007/978-3-031-33902-8_16","Doreen RosenstrauchUtpal ManglaAtul GuptaCostansia Taikwa Masau","2023","http://link.springer.com/chapter/10.1007/978-3-031-33902-8_16","Chapter"
"The 2020 Yearbook of the Digital Ethics Lab","Digital Ethics Lab Yearbook","","","","10.1007/978-3-030-80083-3","Josh CowlsJessica Morley","2021","http://link.springer.com/book/10.1007/978-3-030-80083-3","Book"
"Enterprise, Business-Process and Information Systems Modeling","Lecture Notes in Business Information Processing","","","","10.1007/978-3-031-07475-2","Adriano AugustoProf. Asif GillDr. Dominik BorkSelmin NurcanDr. Iris Reinhartz-BergerProf. Rainer Schmidt","2022","http://link.springer.com/book/10.1007/978-3-031-07475-2","Book"
"Advances in Intelligent Systems, Computer Science and Digital Economics IV","Lecture Notes on Data Engineering and Communications Technologies","","","","10.1007/978-3-031-24475-9","Zhengbing HuYong WangMatthew He","2023","http://link.springer.com/book/10.1007/978-3-031-24475-9","Book"
"Encyclopedia of Gerontology and Population Aging","","","","","10.1007/978-3-030-22009-9","Danan GuMatthew E. Dupre","2021","http://link.springer.com/referencework/10.1007/978-3-030-22009-9","ReferenceWork"
"A Perspective on Artificial Intelligence in Manufacturing","Studies in Systems, Decision and Control","","","","10.1007/978-3-031-21828-6","George ChryssolourisKosmas AlexopoulosZoi Arkouli","2023","http://link.springer.com/book/10.1007/978-3-031-21828-6","Book"
"Human Interface and the Management of Information","Lecture Notes in Computer Science","","","","10.1007/978-3-031-35132-7","Hirohiko MoriYumi Asahi","2023","http://link.springer.com/book/10.1007/978-3-031-35132-7","Book"
"Corporate Digital Responsibility","CSR, Sustainability, Ethics & Governance","","","","10.1007/978-3-662-63853-8","Saskia Dörr","2021","http://link.springer.com/book/10.1007/978-3-662-63853-8","Book"
"Production Processes and Product Evolution in the Age of Disruption","Lecture Notes in Mechanical Engineering","","","","10.1007/978-3-031-34821-1","Francesco Gabriele GaliziaMarco Bortolini","2023","http://link.springer.com/book/10.1007/978-3-031-34821-1","Book"
"Systems, Software and Services Process Improvement","Communications in Computer and Information Science","","","","10.1007/978-3-030-85521-5","Murat YilmazPaul ClarkeDr. Richard MessnarzProf. Michael Reiner","2021","http://link.springer.com/book/10.1007/978-3-030-85521-5","Book"
"Innovation for Sustainability","Palgrave Studies in Sustainable Business In Association with Future Earth","","","","10.1007/978-3-319-97385-2","Nancy BockenPaavo RitalaLaura AlbaredaRobert Verburg","2019","http://link.springer.com/book/10.1007/978-3-319-97385-2","Book"
"HCI International 2022 – Late Breaking Posters","Communications in Computer and Information Science","","","","10.1007/978-3-031-19679-9","Constantine StephanidisMargherita AntonaStavroula NtoaGavriel Salvendy","2022","http://link.springer.com/book/10.1007/978-3-031-19679-9","Book"
"Advances in Empirical Economic Research","Springer Proceedings in Business and Economics","","","","10.1007/978-3-031-22749-3","Nicholas TsounisAspasia Vlachvei","2023","http://link.springer.com/book/10.1007/978-3-031-22749-3","Book"
"Proceedings of Fourth International Conference on Communication, Computing and Electronics Systems","Lecture Notes in Electrical Engineering","","","","10.1007/978-981-19-7753-4","V. BindhuJoão Manuel R. S. TavaresChandrasekar Vuppalapati","2023","http://link.springer.com/book/10.1007/978-981-19-7753-4","Book"
"Innovative Computing","Lecture Notes in Electrical Engineering","","","","10.1007/978-981-16-4258-6","Prof. Jason C. HungDr. Jia-Wei ChangDr. Yan PeiProf. Wei-Chen Wu","2022","http://link.springer.com/book/10.1007/978-981-16-4258-6","Book"
"Proceedings of the 12th International Conference on Computer Engineering and Networks","Lecture Notes in Electrical Engineering","","","","10.1007/978-981-19-6901-0","Qi LiuXiaodong LiuJieren ChengTao ShenYuan Tian","2022","http://link.springer.com/book/10.1007/978-981-19-6901-0","Book"
"Human Resource Design","SpringerBriefs in Applied Sciences and Technology","","","","10.1007/978-3-030-87612-8","Dr. Martina Rossi","2021","http://link.springer.com/book/10.1007/978-3-030-87612-8","Book"
"The Fourth Industrial Revolution in Africa","Advances in African Economic, Social and Political Development","","","","10.1007/978-3-031-28686-5","David MhlangaEmmanuel Ndhlovu","2023","http://link.springer.com/book/10.1007/978-3-031-28686-5","Book"
"Digitizing Production Systems","Lecture Notes in Mechanical Engineering","","","","10.1007/978-3-030-90421-0","Prof. Dr. Numan M. DurakbasaProf. Dr. M. Güneş Gençyılmaz","2022","http://link.springer.com/book/10.1007/978-3-030-90421-0","Book"
"Perspectives on Design and Digital Communication IV","Springer Series in Design and Innovation","","","","10.1007/978-3-031-41770-2","Nuno MartinsDaniel BrandãoAdérito Fernandes-Marcos","2024","http://link.springer.com/book/10.1007/978-3-031-41770-2","Book"
"Machine Intelligence and Data Analytics for Sustainable Future Smart Cities","Studies in Computational Intelligence","","","","10.1007/978-3-030-72065-0","Uttam GhoshProf. Yassine MalehProf. Dr. Mamoun AlazabProf. Al-Sakib Khan Pathan","2021","http://link.springer.com/book/10.1007/978-3-030-72065-0","Book"
"Information for a Better World: Shaping the Global Future","Lecture Notes in Computer Science","","","","10.1007/978-3-030-96957-8","Malte Smits","2022","http://link.springer.com/book/10.1007/978-3-030-96957-8","Book"
"Quality of Information and Communications Technology","Communications in Computer and Information Science","","","","10.1007/978-3-031-43703-8","José Maria FernandesGuilherme H. TravassosValentina LenarduzziXiaozhou Li","2023","http://link.springer.com/book/10.1007/978-3-031-43703-8","Book"
"HCI International 2022 - Late Breaking Papers. Interaction in New Media, Learning and Games","Lecture Notes in Computer Science","","","","10.1007/978-3-031-22131-6","Gabriele MeiselwitzAbbas MoallemPanayiotis ZaphirisAndri IoannouRobert A. SottilareJessica SchwarzXiaowen Fang","2022","http://link.springer.com/book/10.1007/978-3-031-22131-6","Book"
"Stakeholder Engagement","","","","","10.1007/978-3-030-47519-2","Aimee L. Franklin","2020","http://link.springer.com/book/10.1007/978-3-030-47519-2","Book"
"Past, Present and Future of Computing Education Research","","","","","10.1007/978-3-031-25336-2","Mikko ApiolaSonsoles López-PernasMohammed Saqr","2023","http://link.springer.com/book/10.1007/978-3-031-25336-2","Book"
"Innovation-Driven Business and Sustainability in the Tropics","","","","","10.1007/978-981-99-2909-2","Emiel L. EijdenbergMalobi MukherjeeJacob Wood","2023","http://link.springer.com/book/10.1007/978-981-99-2909-2","Book"
"Proceedings of IDEAS 2022","Design Science and Innovation","","","","10.1007/978-3-031-29129-6","Luciana PereiraPetter KrusMagnus Klofsten","2023","http://link.springer.com/book/10.1007/978-3-031-29129-6","Book"
"Digital Marketplaces Unleashed","","","","","10.1007/978-3-662-49275-8","Prof. Dr. Claudia Linnhoff-PopienDr. Ralf SchneiderMichael Zaddach","2018","http://link.springer.com/book/10.1007/978-3-662-49275-8","Book"
"Advanced Machine Intelligence and Signal Processing","Lecture Notes in Electrical Engineering","","","","10.1007/978-981-19-0840-8","Dr. Deepak GuptaKoj SambyoMukesh PrasadDr. Sonali Agarwal","2022","http://link.springer.com/book/10.1007/978-981-19-0840-8","Book"
"Managing Sustainable Business","","","","","10.1007/978-94-024-1144-7","Gilbert G. LenssenN. Craig Smith","2019","http://link.springer.com/book/10.1007/978-94-024-1144-7","Book"
"Database and Expert Systems Applications","Lecture Notes in Computer Science","","","","10.1007/978-3-030-86475-0","Prof. Dr. Christine StraussProf. Dr. Gabriele KotsisA Min TjoaIsmail Khalil","2021","http://link.springer.com/book/10.1007/978-3-030-86475-0","Book"
"Handbook of Neuroengineering","","","","","10.1007/978-981-16-5540-1","Nitish V. Thakor","2023","http://link.springer.com/referencework/10.1007/978-981-16-5540-1","ReferenceWork"
"Emerging IT/ICT and AI Technologies Affecting Society","Lecture Notes in Networks and Systems","","","","10.1007/978-981-19-2940-3","Mousmi Ajay ChaurasiaChia-Feng Juang","2023","http://link.springer.com/book/10.1007/978-981-19-2940-3","Book"
"HCI in Business, Government and Organizations","Lecture Notes in Computer Science","","","","10.1007/978-3-031-36049-7","Fiona NahKeng Siau","2023","http://link.springer.com/book/10.1007/978-3-031-36049-7","Book"
"Design Thinking for Software Engineering","Progress in IS","","","","10.1007/978-3-030-90594-1","Jennifer HehnDaniel MendezWalter BrennerManfred Broy","2022","http://link.springer.com/book/10.1007/978-3-030-90594-1","Book"
"Virtual, Augmented and Mixed Reality","Lecture Notes in Computer Science","","","","10.1007/978-3-031-35634-6","Jessie Y. C. ChenGino Fragomeni","2023","http://link.springer.com/book/10.1007/978-3-031-35634-6","Book"
"Distributed, Ambient and Pervasive Interactions. Smart Environments, Ecosystems, and Cities","Lecture Notes in Computer Science","","","","10.1007/978-3-031-05463-1","Dr. Norbert A. StreitzDr. Shin'ichi Konomi","2022","http://link.springer.com/book/10.1007/978-3-031-05463-1","Book"
"Internet of Things for Human-Centered Design","Studies in Computational Intelligence","","","","10.1007/978-981-16-8488-3","Sofia ScatagliniDr. Silvia ImbesiGonçalo Marques","2022","http://link.springer.com/book/10.1007/978-981-16-8488-3","Book"
"Emerging Technologies During the Era of COVID-19 Pandemic","Studies in Systems, Decision and Control","","","","10.1007/978-3-030-67716-9","Dr. Ibrahim ArpaciMostafa Al-EmranDr. Mohammed A. Al-SharafiDr. Gonçalo Marques","2021","http://link.springer.com/book/10.1007/978-3-030-67716-9","Book"
"Disruption, Ideation and Innovation for Defence and Security","Advanced Sciences and Technologies for Security Applications","","","","10.1007/978-3-031-06636-8","Gitanjali Adlakha-HutcheonAnthony Masys","2022","http://link.springer.com/book/10.1007/978-3-031-06636-8","Book"
"Internet of Everything for Smart City and Smart Healthcare Applications","Signals and Communication Technology","","","","10.1007/978-3-031-34601-9","Nishu GuptaSumita Mishra","2024","http://link.springer.com/book/10.1007/978-3-031-34601-9","Book"
"Platforms  and Artificial Intelligence","Progress in IS","","","","10.1007/978-3-030-90192-9","Prof. Ahmed Bounfour","2022","http://link.springer.com/book/10.1007/978-3-030-90192-9","Book"
"Tracking Person-Centred Care Experiences Alongside Other Success Measures in Hearing Rehabilitation","Artificial Intelligence and Machine Learning for Healthcare","","","","10.1007/978-3-031-11154-9_10","Gareth PridaySonja PedellJessica VitkovicLauren Story","2023","http://link.springer.com/chapter/10.1007/978-3-031-11154-9_10","Chapter"
"ICT for Health, Accessibility and Wellbeing","Communications in Computer and Information Science","","","","10.1007/978-3-030-94209-0","Edwige PissalouxProf. George Angelos PapadopoulosAchilleas AchilleosRamiro Velázquez","2021","http://link.springer.com/book/10.1007/978-3-030-94209-0","Book"
"Industry Practices, Processes and Techniques Adopted in Education","","","","","10.1007/978-981-19-3517-6","Kathryn MacCallumDavid Parsons","2022","http://link.springer.com/book/10.1007/978-981-19-3517-6","Book"
"Social Robotics","Lecture Notes in Computer Science","","","","10.1007/978-3-030-62056-1","Alan R. WagnerPh.D. David Feil-SeiferKerstin S. HaringProf. Silvia RossiThomas WilliamsHongsheng HeProf. Dr. Shuzhi Sam Ge","2020","http://link.springer.com/book/10.1007/978-3-030-62056-1","Book"
"Measuring Sustainability and CSR: From Reporting to Decision-Making","Ethical Economy","","","","10.1007/978-3-031-26959-2","Slobodan KacanskiJohannes Kabderian DreyerKristian J. Sund","2023","http://link.springer.com/book/10.1007/978-3-031-26959-2","Book"
"Mobile Crowdsourcing","Wireless Networks","","","","10.1007/978-3-031-32397-3","Jie WuEn Wang","2023","http://link.springer.com/book/10.1007/978-3-031-32397-3","Book"
"Advances in Production Management Systems. Smart Manufacturing and Logistics Systems: Turning Ideas into Action","IFIP Advances in Information and Communication Technology","","","","10.1007/978-3-031-16411-8","Duck Young KimGregor von CieminskiDavid Romero","2022","http://link.springer.com/book/10.1007/978-3-031-16411-8","Book"
"Evolving Digital Leadership","","","","","10.1007/978-1-4842-3606-2","James Brett","2019","http://link.springer.com/book/10.1007/978-1-4842-3606-2","Book"
"Proceedings of the 23rd Pacific Basin Nuclear Conference, Volume 3","Springer Proceedings in Physics","","","","10.1007/978-981-19-8899-8","Chengmin Liu","2023","http://link.springer.com/book/10.1007/978-981-19-8899-8","Book"
