Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Social Computing and Social Media. Communication and Social Communities","Lecture Notes in Computer Science","","","","10.1007/978-3-030-21905-5","Dr. Gabriele Meiselwitz","2019","http://link.springer.com/book/10.1007/978-3-030-21905-5","Book"
"Second RILEM International Conference on Concrete and Digital Fabrication","RILEM Bookseries","","","","10.1007/978-3-030-49916-7","Dr. Freek P. BosDr. Sandra S. LucasDr. Rob J.M. WolfsProf. Theo A.M. Salet","2020","http://link.springer.com/book/10.1007/978-3-030-49916-7","Book"
"Proceedings of the International Scientific Conference “Smart Nations: Global Trends In The Digital Economy”","Lecture Notes in Networks and Systems","","","","10.1007/978-3-030-94873-3","Prof. Svetlana Igorevna AshmarinaDr. Valentina Vyacheslavovna MantulenkoDr. Marek Vochozka","2022","http://link.springer.com/book/10.1007/978-3-030-94873-3","Book"
"Design Science Research in Information Systems. Advances in Theory and Practice","Lecture Notes in Computer Science","","","","10.1007/978-3-642-29863-9","Ken PeffersMarcus RothenbergerBill Kuechler","2012","http://link.springer.com/book/10.1007/978-3-642-29863-9","Book"
"Intelligent Manufacturing and Mechatronics","Lecture Notes in Mechanical Engineering","","","","10.1007/978-981-16-8954-3","Dr. Mohd Najib Ali MokhtarDr. Zamberi JamaludinMohd Sanusi Abdul AzizMohd Nazmin MaslanDr. Jeeferie Abd Razak","2022","http://link.springer.com/book/10.1007/978-981-16-8954-3","Book"
"Proceedings of China SAE Congress 2020: Selected Papers","Lecture Notes in Electrical Engineering","","","","10.1007/978-981-16-2090-4","","2022","http://link.springer.com/book/10.1007/978-981-16-2090-4","Book"
"Advances in Social Simulation","Springer Proceedings in Complexity","","","","10.1007/978-3-030-92843-8","Marcin CzuprynaBogumił Kamiński","2022","http://link.springer.com/book/10.1007/978-3-030-92843-8","Book"
"Smart Services Summit","Progress in IS","","","","10.1007/978-3-030-72090-2","Prof. Dr. Shaun WestDr. Jürg MeierhoferDr. Christopher Ganz","2021","http://link.springer.com/book/10.1007/978-3-030-72090-2","Book"
"Structural Health Monitoring and Engineering Structures","Lecture Notes in Civil Engineering","","","","10.1007/978-981-16-0945-9","Dr. Tinh Quoc BuiDr. Le Thanh CuongDr. Samir Khatir","2021","http://link.springer.com/book/10.1007/978-981-16-0945-9","Book"
"Innovations in Mechanical Engineering","Lecture Notes in Mechanical Engineering","","","","10.1007/978-3-030-79165-0","José MachadoDr. Filomena SoaresDr. Justyna TrojanowskaDr. Erika Ottaviano","2022","http://link.springer.com/book/10.1007/978-3-030-79165-0","Book"
"Trandisciplinary Multispectral Modelling and Cooperation for the Preservation of Cultural Heritage","Communications in Computer and Information Science","","","","10.1007/978-3-031-20253-7","Antonia MoropoulouAndreas GeorgopoulosAnastasios DoulamisMarinos IoannidesAlfredo Ronchi","2022","http://link.springer.com/book/10.1007/978-3-031-20253-7","Book"
"Human-Computer Interaction. Design and User Experience Case Studies","Lecture Notes in Computer Science","","","","10.1007/978-3-030-78468-3","Masaaki Kurosu","2021","http://link.springer.com/book/10.1007/978-3-030-78468-3","Book"
"Model-Driven Organizational and Business Agility","Lecture Notes in Business Information Processing","","","","10.1007/978-3-031-17728-6","Eduard BabkinJoseph BarjisPavel MalyzhenkovVojtěch Merunka","2022","http://link.springer.com/book/10.1007/978-3-031-17728-6","Book"
"Diagrammatic Representation and Inference","Lecture Notes in Computer Science","","","","10.1007/978-3-031-15146-0","Valeria GiardinoDr. Sven LinkerRichard BurnsDr. Francesco BellucciProf. Dr. Jean-Michel BoucheixPetrucio Viana","2022","http://link.springer.com/book/10.1007/978-3-031-15146-0","Book"
"Financial Technology (FinTech), Entrepreneurship, and Business Development","Lecture Notes in Networks and Systems","","","","10.1007/978-3-031-08087-6","Assist. Prof. Bahaaeddin AlareeniProf. Dr. Allam Hamdan","2022","http://link.springer.com/book/10.1007/978-3-031-08087-6","Book"
"Transforming Coastal Zone for Sustainable Food and Income Security","","","","","10.1007/978-3-030-95618-9","T.D. LamaDhiman BurmanUttam Kumar MandalSukanta Kumar SarangiH.S. Sen","2022","http://link.springer.com/book/10.1007/978-3-030-95618-9","Book"
"Advances and New Trends in Environmental Informatics","Progress in IS","","","","10.1007/978-3-030-61969-5","Assist. Prof. Andreas KamilarisProf. Dr. Volker WohlgemuthProf. Dr. Kostas KaratzasDr. Ioannis N. Athanasiadis","2021","http://link.springer.com/book/10.1007/978-3-030-61969-5","Book"
"Enabling Industry 4.0 through Advances in Manufacturing and Materials","Lecture Notes in Mechanical Engineering","","","","10.1007/978-981-19-2890-1","Amiril Sahab Abdul SaniMuhammed Nafis Osman ZahidMohamad Rusydi Mohamad YasinSiti Zubaidah IsmailMohd Zairulnizam Mohd ZawawiAhmad Rosli Abdul ManafSiti Nadiah Mohd SaffeRadhiyah Abd AzizFaiz Mohd Turan","2022","http://link.springer.com/book/10.1007/978-981-19-2890-1","Book"
"Perspectives and Trends in Education and Technology","Smart Innovation, Systems and Technologies","","","","10.1007/978-981-16-5063-5","Dr. Anabela MesquitaProf. Dr. António AbreuProf. João Vidal Carvalho","2022","http://link.springer.com/book/10.1007/978-981-16-5063-5","Book"
"Advancement in Materials Processing Technology","Springer Proceedings in Materials","","","","10.1007/978-981-16-3297-6","Dr. Ranjeet PrasadRina SahuDr. K. L. SahooProf. G. N. Jadhav","2022","http://link.springer.com/book/10.1007/978-981-16-3297-6","Book"
"Finding New Ways to Engage and Satisfy Global Customers","Developments in Marketing Science: Proceedings of the Academy of Marketing Science","","","","10.1007/978-3-030-02568-7","Patricia RossiNina Krey","2019","http://link.springer.com/book/10.1007/978-3-030-02568-7","Book"
"Computer Supported Qualitative Research","Lecture Notes in Networks and Systems","","","","10.1007/978-3-031-04680-3","António Pedro CostaDr. António MoreiraMaria Cruz Sánchez‑GómezSafary Wa-Mbaleka","2022","http://link.springer.com/book/10.1007/978-3-031-04680-3","Book"
"Interactive Storytelling","Lecture Notes in Computer Science","","","","10.1007/978-3-540-89454-4","Ulrike SpierlingNicolas Szilas","2008","http://link.springer.com/book/10.1007/978-3-540-89454-4","Book"
"Advances in Tourism, Technology and Systems","Smart Innovation, Systems and Technologies","","","","10.1007/978-981-19-1040-1","António AbreuDr. Dália LiberatoDr. Juan Carlos Garcia Ojeda","2022","http://link.springer.com/book/10.1007/978-981-19-1040-1","Book"
"Information Technology in Disaster Risk Reduction","IFIP Advances in Information and Communication Technology","","","","10.1007/978-3-030-81469-4","Prof. Dr. Yuko MurayamaProf. Dr. Dimiter VelevPlamena Zlateva","2021","http://link.springer.com/book/10.1007/978-3-030-81469-4","Book"
"Fashion Communication","","","","","10.1007/978-3-030-81321-5","Teresa SádabaNadzeya KalbaskaFrancesca CominelliLorenzo CantoniMarta Torregrosa Puig","2021","http://link.springer.com/book/10.1007/978-3-030-81321-5","Book"
"Managing Complexity","Springer Proceedings in Business and Economics","","","","10.1007/978-3-319-29058-4","Jocelyn BellemareSerge CarrierKjeld NielsenFrank T. Piller","2017","http://link.springer.com/book/10.1007/978-3-319-29058-4","Book"
"Eurasian Business and Economics Perspectives","Eurasian Studies in Business and Economics","","","","10.1007/978-3-030-94036-2","Prof. Dr. Mehmet Huseyin BilginHakan DanisEnder DemirDr. Adam Zaremba","2022","http://link.springer.com/book/10.1007/978-3-030-94036-2","Book"
"Resilient and Responsible Smart Cities","Advances in Science, Technology & Innovation","","","","10.1007/978-3-030-98423-6","Hugo RodriguesTomohiro FukudaSimon Elias Bibri","2022","http://link.springer.com/book/10.1007/978-3-030-98423-6","Book"
"Advances in Geoengineering along the Belt and Road","Lecture Notes in Civil Engineering","","","","10.1007/978-981-16-9963-4","Prof. Hong-Hu ZhuDr. Ankit GargProf. Askar ZhussupbekovProf. Li-Jun Su","2022","http://link.springer.com/book/10.1007/978-981-16-9963-4","Book"
"Sustainable Architecture and Building Environment","Lecture Notes in Civil Engineering","","","","10.1007/978-981-16-2329-5","Dr. Lin YolaDr. Utaberta NangkulaDr. Olutobi Gbenga AyegbusiProf. Mokhtar Awang","2022","http://link.springer.com/book/10.1007/978-981-16-2329-5","Book"
"Game + Design Education","Springer Series in Design and Innovation","","","","10.1007/978-3-030-65060-5","Prof. Dr. Özge CordanProf. Demet Arslan DinçayDr. Çağıl Yurdakul TokerProf. Elif Belkıs ÖksüzDr. Sena Semizoğlu","2021","http://link.springer.com/book/10.1007/978-3-030-65060-5","Book"
"Subject-Oriented Business Process Management. Dynamic Digital Design of Everything – Designing or being designed?","Communications in Computer and Information Science","","","","10.1007/978-3-031-19704-8","Matthes ElstermannStefanie BetzMatthias Lederer","2022","http://link.springer.com/book/10.1007/978-3-031-19704-8","Book"
"Virtual Reality and Mixed Reality","Lecture Notes in Computer Science","","","","10.1007/978-3-031-16234-3","Gabriel ZachmannMariano Alcañiz RayaPatrick BourdotMaud MarchalJeanine StefanucciXubo Yang","2022","http://link.springer.com/book/10.1007/978-3-031-16234-3","Book"
"Applied Degree Education and the Future of Learning","Lecture Notes in Educational Technology","","","","10.1007/978-981-16-9812-5","Christina HongWill W. K. Ma","2022","http://link.springer.com/book/10.1007/978-981-16-9812-5","Book"
"The Role of e-Business during the Time of Grand Challenges","Lecture Notes in Business Information Processing","","","","10.1007/978-3-030-79454-5","Aravinda GarimellaPrasanna KarhadeAbhishek KathuriaXiao LiuProf. Dr. Jennifer XuKexin Zhao","2021","http://link.springer.com/book/10.1007/978-3-030-79454-5","Book"
"Post-Pandemic Realities and Growth in Eastern Europe","Springer Proceedings in Business and Economics","","","","10.1007/978-3-031-09421-7","Silvia L. FoteaIoan Ş. FoteaSebastian Văduva","2022","http://link.springer.com/book/10.1007/978-3-031-09421-7","Book"
"Proceedings of the 2019 International Conference of The Computational Social Science Society of the Americas","Springer Proceedings in Complexity","","","","10.1007/978-3-030-77517-9","Dr. Zining YangDr. Elizabeth von Briesen","2021","http://link.springer.com/book/10.1007/978-3-030-77517-9","Book"
"Augmented Reality and Virtual Reality","Progress in IS","","","","10.1007/978-3-030-68086-2","Dr. M. Claudia tom DieckProf. Dr. Timothy H. JungProf. Sandra M. C. Loureiro","2021","http://link.springer.com/book/10.1007/978-3-030-68086-2","Book"
"Proceeding of the International Science and Technology Conference 'FarEastСon 2019'","Smart Innovation, Systems and Technologies","","","","10.1007/978-981-15-2244-4","Denis B. SolovevProf. Viktor V. SavaleyProf. Alexander T. BekkerProf. Valery I. Petukhov","2020","http://link.springer.com/book/10.1007/978-981-15-2244-4","Book"
"Serious Games","Lecture Notes in Computer Science","","","","10.1007/978-3-031-15325-9","Heinrich SöbkePia SpangenbergerPhilipp MüllerStefan Göbel","2022","http://link.springer.com/book/10.1007/978-3-031-15325-9","Book"
"Design, Operation  and Evaluation of  Mobile Communications","Lecture Notes in Computer Science","","","","10.1007/978-3-030-77025-9","Gavriel SalvendyDr. June Wei","2021","http://link.springer.com/book/10.1007/978-3-030-77025-9","Book"
"Gaming, Simulation and Innovations: Challenges and Opportunities","Lecture Notes in Computer Science","","","","10.1007/978-3-031-09959-5","Dr. Upinder DharJigyasu DubeyDr. Vinod DumblekarSebastiaan MeijerAssist. Prof. Heide Lukosch","2022","http://link.springer.com/book/10.1007/978-3-031-09959-5","Book"
"Proceedings of the International Conference on Aerospace System Science and Engineering 2020","Lecture Notes in Electrical Engineering","","","","10.1007/978-981-33-6060-0","Prof. Zhongliang JingProf. Xingqun Zhan","2021","http://link.springer.com/book/10.1007/978-981-33-6060-0","Book"
"Eurasian Business and Economics Perspectives","Eurasian Studies in Business and Economics","","","","10.1007/978-3-031-14395-3","Mehmet Huseyin BilginHakan DanisEnder DemirVirginia Bodolica","2022","http://link.springer.com/book/10.1007/978-3-031-14395-3","Book"
"HCI in Games: Serious and Immersive Games","Lecture Notes in Computer Science","","","","10.1007/978-3-030-77414-1","Xiaowen Fang","2021","http://link.springer.com/book/10.1007/978-3-030-77414-1","Book"
"Electronic Governance and Open Society: Challenges in Eurasia","Communications in Computer and Information Science","","","","10.1007/978-3-031-04238-6","Dr. Andrei V. ChugunovMarijn JanssenIgor KhodachekDr. Yuri MisnikovDmitrii Trutnev","2022","http://link.springer.com/book/10.1007/978-3-031-04238-6","Book"
"Rewriting Logic and Its Applications","Lecture Notes in Computer Science","","","","10.1007/978-3-031-12441-9","Kyungmin Bae","2022","http://link.springer.com/book/10.1007/978-3-031-12441-9","Book"
"Recent Advances in Manufacturing Engineering and Processes","Lecture Notes in Mechanical Engineering","","","","10.1007/978-981-16-3934-0","Ramesh K. Agarwal","2022","http://link.springer.com/book/10.1007/978-981-16-3934-0","Book"
"Advances in Human Dynamics for the Development of Contemporary Societies","Lecture Notes in Networks and Systems","","","","10.1007/978-3-030-80415-2","Daniel RaposoNuno MartinsDaniel Brandão","2021","http://link.springer.com/book/10.1007/978-3-030-80415-2","Book"
"Proceedings of the 4th International Conference on the Industry 4.0 Model for Advanced Manufacturing","Lecture Notes in Mechanical Engineering","","","","10.1007/978-3-030-18180-2","Prof. Laszlo MonostoriProf. Vidosav D. MajstorovicProf. S. Jack HuProf. Dragan Djurdjanovic","2019","http://link.springer.com/book/10.1007/978-3-030-18180-2","Book"
"Advances in Best-Worst Method","Lecture Notes in Operations Research","","","","10.1007/978-3-030-89795-6","Prof. Dr. Jafar RezaeiMatteo BrunelliMajid Mohammadi","2022","http://link.springer.com/book/10.1007/978-3-030-89795-6","Book"
"Tourism, Aviation and Hospitality Development During the COVID-19 Pandemic","","","","","10.1007/978-981-19-1661-8","Yuhua LuoHongmei ZhangJinbo JiangDoubou BiYujing Chu","2022","http://link.springer.com/book/10.1007/978-981-19-1661-8","Book"
"Resilient and Responsible Smart Cities","Advances in Science, Technology & Innovation","","","","10.1007/978-3-030-63567-1","Assoc. Prof. Norsidah UjangAssoc. Prof. Tomohiro FukudaProf. Dr. Anna Laura PiselloProf. Dinko Vukadinović","2021","http://link.springer.com/book/10.1007/978-3-030-63567-1","Book"
"Resilient and Responsible Smart Cities","Advances in Science, Technology & Innovation","","","","10.1007/978-3-030-86499-6","Prof. Hassan AbdallaProf. Hugo RodriguesDr. Vimal GahlotDr. Mohammad Salah UddinAssoc. Prof. Tomohiro Fukuda","2022","http://link.springer.com/book/10.1007/978-3-030-86499-6","Book"
"Conservation of Architectural Heritage","Advances in Science, Technology & Innovation","","","","10.1007/978-3-030-74482-3","Assist. Prof. Antonella VersaciProf. Hocine BougdahDr. Natsuko AkagawaAssist. Prof. Nicola Cavalagli","2022","http://link.springer.com/book/10.1007/978-3-030-74482-3","Book"
"Critical Infrastructure Protection XV","IFIP Advances in Information and Communication Technology","","","","10.1007/978-3-030-93511-5","Jason StaggsDr. Sujeet Shenoi","2022","http://link.springer.com/book/10.1007/978-3-030-93511-5","Book"
"Sustainable Finance in the Green Economy","Springer Proceedings in Business and Economics","","","","10.1007/978-3-030-81663-6","Agnieszka BemKarolina Daszynska-ZygadloTatana HajdíkováErika JákiBożena Ryszawska","2022","http://link.springer.com/book/10.1007/978-3-030-81663-6","Book"
"Provenance and Annotation of Data and Processes","Lecture Notes in Computer Science","","","","10.1007/978-3-642-17819-1","Deborah L. McGuinnessJames R. MichaelisLuc Moreau","2010","http://link.springer.com/book/10.1007/978-3-642-17819-1","Book"
"Advanced Studies in Efficient Environmental Design and City Planning","Advances in Science, Technology & Innovation","","","","10.1007/978-3-030-65181-7","Prof. Dr. Ferdinando TrapaniDr. Nabil MoharebProf. Dr. Federica RossoProf. Dr. Denia KolokotsaDr. Sreetheran MaruthaveeranMahmoud Ghoneem","2021","http://link.springer.com/book/10.1007/978-3-030-65181-7","Book"
"Marketing Dynamism & Sustainability: Things Change, Things Stay the Same…","Developments in Marketing Science: Proceedings of the Academy of Marketing Science","","","","10.1007/978-3-319-10912-1","Leroy Robinson Jr.","2015","http://link.springer.com/book/10.1007/978-3-319-10912-1","Book"
"Advances in Materials, Mechanics and Manufacturing II","Lecture Notes in Mechanical Engineering","","","","10.1007/978-3-030-84958-0","Mounir Ben AmarAnas BouguechaElhem GhorbelAberrahim El MahiFakher ChaariMohamed Haddar","2022","http://link.springer.com/book/10.1007/978-3-030-84958-0","Book"
"Eurasian Business and Economics Perspectives","Eurasian Studies in Business and Economics","","","","10.1007/978-3-030-94672-2","Prof. Dr. Mehmet Huseyin BilginHakan DanisEnder DemirGhulam Mustafa","2022","http://link.springer.com/book/10.1007/978-3-030-94672-2","Book"
"Marketing at the Confluence between Entertainment and Analytics","Developments in Marketing Science: Proceedings of the Academy of Marketing Science","","","","10.1007/978-3-319-47331-4","Patricia Rossi","2017","http://link.springer.com/book/10.1007/978-3-319-47331-4","Book"
"Proceedings of the American Solar Energy Society National Conference","Springer Proceedings in Energy","","","","10.1007/978-3-031-08786-8","Dr. Ashok Kumar GhoshCarly Rixham","2022","http://link.springer.com/book/10.1007/978-3-031-08786-8","Book"
"Computational and Decision Methods in Economics and Business","Lecture Notes in Networks and Systems","","","","10.1007/978-3-030-93787-4","Prof. Dr. Anna Maria Gil-LafuenteJosefa BoriaAgustín TorresJosé M. MerigóProf. Janusz Kacprzyk","2022","http://link.springer.com/book/10.1007/978-3-030-93787-4","Book"
"Emerging Threats of Synthetic Biology and Biotechnology","NATO Science for Peace and Security Series C: Environmental Security","","","","10.1007/978-94-024-2086-9","Benjamin D. TrumpMarie-Valentine FlorinDr. Edward PerkinsDr. Igor Linkov","2021","http://link.springer.com/book/10.1007/978-94-024-2086-9","Book"
"Energy Systems Evaluation (Volume 1)","Green Energy and Technology","","","","10.1007/978-3-030-67529-5","Jingzheng Ren","2021","http://link.springer.com/book/10.1007/978-3-030-67529-5","Book"
"Integrating Engineering Education and Humanities for Global Intercultural Perspectives","Lecture Notes in Networks and Systems","","","","10.1007/978-3-030-47415-7","Dr. Zhanna Anikina","2020","http://link.springer.com/book/10.1007/978-3-030-47415-7","Book"
"Proceedings of I4SDG Workshop 2021","Mechanisms and Machine Science","","","","10.1007/978-3-030-87383-7","Prof. Giuseppe QuagliaProf. Alessandro GasparettoProf. Victor PetuyaProf. Giuseppe Carbone","2022","http://link.springer.com/book/10.1007/978-3-030-87383-7","Book"
"Marketing Opportunities and Challenges in a Changing Global Marketplace","Developments in Marketing Science: Proceedings of the Academy of Marketing Science","","","","10.1007/978-3-030-39165-2","Shuang WuFelipe PantojaNina Krey","2020","http://link.springer.com/book/10.1007/978-3-030-39165-2","Book"
"Bildverarbeitung für die Medizin 2021","Informatik aktuell","","","","10.1007/978-3-658-33198-6","Prof. Dr. Christoph PalmProf. Dr. Thomas M. DesernoProf. Dr. Heinz HandelsProf. Dr. Andreas MaierProf. Dr. Klaus Maier-HeinProf. Dr. Thomas Tolxdorff","2021","http://link.springer.com/book/10.1007/978-3-658-33198-6","Book"
"Systems, Software and Services Process Improvement","Communications in Computer and Information Science","","","","10.1007/978-3-319-64218-5","Jakub StolfaSvatopluk StolfaProf. Dr. Rory V. O'ConnorDr. Richard Messnarz","2017","http://link.springer.com/book/10.1007/978-3-319-64218-5","Book"
"Access to Medicines and Vaccines","","","","","10.1007/978-3-030-83114-1","Carlos M. CorreaReto M. Hilty","2022","http://link.springer.com/book/10.1007/978-3-030-83114-1","Book"
"100 Years of World Wars and Post-War Regional Collaboration","","","","","10.1007/978-981-16-9970-2","Kumiko HabaAlfredo CanaveroSatoshi Mizobata","2022","http://link.springer.com/book/10.1007/978-981-16-9970-2","Book"
"Smart Cities/Smart Regions – Technische, wirtschaftliche und gesellschaftliche Innovationen","","","","","10.1007/978-3-658-25210-6","Prof. Dr. Jorge Marx GómezAndreas SolsbachDr. Thomas KlenkeProf. Dr. Volker Wohlgemuth","2019","http://link.springer.com/book/10.1007/978-3-658-25210-6","Book"
"Water Resources in Arid Lands: Management and Sustainability","Advances in Science, Technology & Innovation","","","","10.1007/978-3-030-67028-3","Dr. Ali Al-MaktoumiOsman AbdallaProf. Anvar KacimovProf. Slim ZekriDr. Mingjie ChenDr. Talal Al-HosniDr. Kaveh Madani","2021","http://link.springer.com/book/10.1007/978-3-030-67028-3","Book"
"Learning Technology for Education Challenges","Communications in Computer and Information Science","","","","10.1007/978-3-030-81350-5","Lorna UdenDario Liberona","2021","http://link.springer.com/book/10.1007/978-3-030-81350-5","Book"
"Water Management: A View from Multidisciplinary Perspectives","","","","","10.1007/978-3-030-95722-3","Prof. G. M. Tarekul IslamAssist. Prof. Shampa ShampaAssist. Prof. Ahmed Ishtiaque Amin Chowdhury","2022","http://link.springer.com/book/10.1007/978-3-030-95722-3","Book"
"Energy Efficiency in Domestic Appliances and Lighting","Springer Proceedings in Energy","","","","10.1007/978-3-030-79124-7","Dr. Paolo Bertoldi","2022","http://link.springer.com/book/10.1007/978-3-030-79124-7","Book"
"Emerging Research in Intelligent Systems","Lecture Notes in Networks and Systems","","","","10.1007/978-3-030-96046-9","Dr. Miguel Botto-TobarHenry CruzAngela Díaz CadenaBenjamin Durakovic","2022","http://link.springer.com/book/10.1007/978-3-030-96046-9","Book"
"Proceedings of 2021 4th International Conference on Civil Engineering and Architecture","Lecture Notes in Civil Engineering","","","","10.1007/978-981-16-6932-3","Dr. Thomas KangProf. Youngjin Lee","2022","http://link.springer.com/book/10.1007/978-981-16-6932-3","Book"
"Advances in Wireless Communications and Applications","Smart Innovation, Systems and Technologies","","","","10.1007/978-981-19-3486-5","Prof. Dr. Lakhmi C. JainProf. Dr. Roumen KountchevProf. Dr. Kun ZhangProf. Dr. Roumiana Kountcheva","2022","http://link.springer.com/book/10.1007/978-981-19-3486-5","Book"
"Pandemic, New Normal and Implications on Business","Springer Proceedings in Business and Economics","","","","10.1007/978-981-19-4892-3","Arti ChandaniRajiv DivekarJ. K. NayakKomal Chopra","2022","http://link.springer.com/book/10.1007/978-981-19-4892-3","Book"
"Engineering Psychology and Cognitive Ergonomics","Lecture Notes in Computer Science","","","","10.1007/978-3-031-06086-1","Prof. Don HarrisProf. Wen-Chin Li","2022","http://link.springer.com/book/10.1007/978-3-031-06086-1","Book"
"Agile Processes in Software Engineering and Extreme Programming","Lecture Notes in Business Information Processing","","","","10.1007/978-3-319-57633-6","Hubert BaumeisterHorst LichterMatthias Riebisch","2017","http://link.springer.com/book/10.1007/978-3-319-57633-6","Book"
"Euro-Par 2009 – Parallel Processing Workshops","Lecture Notes in Computer Science","","","","10.1007/978-3-642-14122-5","Hai-Xiang LinMichael AlexanderMartti ForsellAndreas KnüpferRadu ProdanLeonel SousaAchim Streit","2010","http://link.springer.com/book/10.1007/978-3-642-14122-5","Book"
"The Practice of Enterprise Modeling","Lecture Notes in Business Information Processing","","","","10.1007/978-3-031-21488-2","Balbir S. BarnKurt Sandkuhl","2022","http://link.springer.com/book/10.1007/978-3-031-21488-2","Book"
"Organizing in a Digitized World","Lecture Notes in Information Systems and Organisation","","","","10.1007/978-3-030-86858-1","Prof. Stefano ZaProf. Augusta ConsortiProf. Francesco Virili","2022","http://link.springer.com/book/10.1007/978-3-030-86858-1","Book"
"Mitigating Climate Change","Springer Proceedings in Energy","","","","10.1007/978-3-030-92148-4","Dr. David S.-K. TingAhmad Vasel-Be-Hagh","2022","http://link.springer.com/book/10.1007/978-3-030-92148-4","Book"
"Cities’ Identity Through Architecture and Arts","Advances in Science, Technology & Innovation","","","","10.1007/978-3-030-99480-8","Assoc. Prof. Nabil MoharebPh.D. Alessio CardaciDr. Sreetheran MaruthaveeranProf. Nicola Cavalagli","2022","http://link.springer.com/book/10.1007/978-3-030-99480-8","Book"
"Wirtschaftsinformatik 2005","","","","","10.1007/b138880","Professor Dr. Otto K. FerstlProfessor Dr. Elmar J. SinzDipl.-Wirtsch. Inf. Sven EckertDipl.-Wirtsch. Inf. Tilman Isselhorst","2005","http://link.springer.com/book/10.1007/b138880","Book"
"Let’s Get Engaged! Crossing the Threshold of Marketing’s Engagement Era","Developments in Marketing Science: Proceedings of the Academy of Marketing Science","","","","10.1007/978-3-319-11815-4","Michael W. ObalNina KreyChristian Bushardt","2016","http://link.springer.com/book/10.1007/978-3-319-11815-4","Book"
"Supply Chain Risk and Innovation Management in “The Next Normal”","Responsible Innovation in Industry","","","","10.1007/978-981-19-1464-5","Xiande ZhaoHing Kai ChanGuojun JiYinan QiQian YangKim Hua TanYina Li","2022","http://link.springer.com/book/10.1007/978-981-19-1464-5","Book"
"Business Development and Economic Governance in Southeastern Europe","Springer Proceedings in Business and Economics","","","","10.1007/978-3-031-05351-1","Pantelis SkliasPersefoni PolychronidouAnastasios KarasavvoglouVictoria PistikouNikolaos Apostolopoulos","2022","http://link.springer.com/book/10.1007/978-3-031-05351-1","Book"
"Climate Adaptation Modelling","Springer Climate","","","","10.1007/978-3-030-86211-4","Claus KondrupPaola MercoglianoAssist. Prof. Francesco BoselloJaroslav MysiakEnrico ScoccimarroAngela RizzoRhian EbreyMarleen de RuiterAd JeukenPaul Watkiss","2022","http://link.springer.com/book/10.1007/978-3-030-86211-4","Book"
"Applications and Usability of Interactive TV","Communications in Computer and Information Science","","","","10.1007/978-3-030-81996-5","María J. AbásoloJorge AbreuPedro AlmeidaTelmo Silva","2021","http://link.springer.com/book/10.1007/978-3-030-81996-5","Book"
"Economic Recovery After COVID-19","Springer Proceedings in Business and Economics","","","","10.1007/978-3-030-86641-9","Prof. Dr. Alina Mihaela DimaProf. Dr. Ion AnghelProf. Razvan Catalin Dobrea","2021","http://link.springer.com/book/10.1007/978-3-030-86641-9","Book"
"Back to the Future: Using Marketing Basics to Provide Customer Value","Developments in Marketing Science: Proceedings of the Academy of Marketing Science","","","","10.1007/978-3-319-66023-3","Nina KreyPatricia Rossi","2018","http://link.springer.com/book/10.1007/978-3-319-66023-3","Book"
"18. Internationales Stuttgarter Symposium","Proceedings","","","","10.1007/978-3-658-21194-3","Prof. Dr. Michael BargendeProf. Dr. Hans-Christian ReussProf. Dr. Jochen Wiedemann","2018","http://link.springer.com/book/10.1007/978-3-658-21194-3","Book"
"Sustainable Education and Development – Making Cities and Human Settlements Inclusive, Safe, Resilient, and Sustainable","","","","","10.1007/978-3-030-90973-4","Prof. Joseph N. MojekwuProf. Wellington ThwalaProf. Clinton AigbavboaDr. Emmanuel Bamfo-AgyeiProf. Lawrence AteporProf. Rexford Assasie Oppong","2022","http://link.springer.com/book/10.1007/978-3-030-90973-4","Book"
"Towards Implementation of Sustainability Concepts in Developing Countries","Advances in Science, Technology & Innovation","","","","10.1007/978-3-030-74349-9","Dr. Chaham AlalouchDr. Cristina PiselliProf. Francesco Cappa","2021","http://link.springer.com/book/10.1007/978-3-030-74349-9","Book"
"Cultural Sustainable Tourism","Advances in Science, Technology & Innovation","","","","10.1007/978-3-031-10800-6","Ante MandićRui Alexandre CastanhoUglješa Stankov","2022","http://link.springer.com/book/10.1007/978-3-031-10800-6","Book"
"Tagungsband des 3. Kongresses Montage Handhabung Industrieroboter","","","","","10.1007/978-3-662-56714-2","Prof. Dr. Thorsten SchüppstuhlProf. Dr. Kirsten TrachtProf. Dr. Jörg Franke","2018","http://link.springer.com/book/10.1007/978-3-662-56714-2","Book"
"IT-gestütztes Ressourcen- und Energiemanagement","","","","","10.1007/978-3-642-35030-6","Jorge Marx GómezCorinna LangVolker Wohlgemuth","2013","http://link.springer.com/book/10.1007/978-3-642-35030-6","Book"
"Kompetenzen für die digitale Transformation 2020","","","","","10.1007/978-3-662-62866-9","Lisa LehmannDoris EngelhardtProf. Dr. Winfried Wilke","2021","http://link.springer.com/book/10.1007/978-3-662-62866-9","Book"
"15. Internationales Stuttgarter Symposium","Proceedings","","","","10.1007/978-3-658-08844-6","Michael BargendeHans-Christian ReussJochen Wiedemann","2015","http://link.springer.com/book/10.1007/978-3-658-08844-6","Book"
